TileEntityRenderer,func_1031_b,*,*,getSpecialRendererForEntity,"Returns the TileEntitySpecialRenderer used to render this TileEntity instance, or null if it has no special renderer"
EntityPlayer,func_4044_a,*,*,damageEntity,"Deals damage to the entity. If its a EntityPlayer then will take damage from the armor first and then health second with the reduced value. Args: damageAmount"
EntitySkeleton,func_4045_l,*,*,getHeldItem,"Returns the item that this EntityLiving is holding, if any."
TileEntityFurnace,func_487_i,*,*,smeltItem,"Turn one item from the furnace source stack into the appropriate smelted item in the furnace result stack"
TileEntityFurnace,func_485_a,*,*,isBurning,"Returns true if the furnace is currently burning"
TileEntityMobSpawner,func_484_a,*,*,anyPlayerInRange,"Returns true if there is a player in range (using World.getClosestPlayer)"
TileEntityMobSpawner,func_483_c,*,*,updateDelay,"Sets the delay before a new spawn (base delay of 200 + random number up to 600)."
TileEntityDispenser,func_482_a,*,*,readFromNBT,"Reads a tile entity from NBT."
TileEntityDispenser,func_481_b,*,*,writeToNBT,"Writes a tile entity to NBT."
TileEntity,func_480_a,*,*,getDistanceFrom,"Returns the square of the distance between this entity and the passed in coordinates."
TileEntityFurnace,func_489_b,*,*,getBurnTimeRemainingScaled,"Returns an integer between 0 and the passed value representing how much burn time is left on the current fuel item, where 0 means that the item is exhausted and the passed value means that the item is fresh"
TileEntityFurnace,func_488_a,*,*,getItemBurnTime,"Returns the number of ticks that the supplied fuel item will keep the furnace burning, or 0 if the item isn't fuel"
DataWatcher,func_21130_a,*,*,getWatchableObjectByte,"gets the bytevalue of a watchable object"
DataWatcher,func_21131_a,*,*,readWatchableObjects,"*"
Gui,func_551_a,*,*,drawRect,"Draws a solid color rectangle with the specified coordinates and color."
ItemStack,func_1088_b,*,*,getIconIndex,"Returns the icon index of the current stack."
ItemStack,func_1087_a,*,*,hitBlock,"Calls the corresponding fct in di"
ItemStack,func_1086_a,*,*,writeToNBT,"Write the stack fields to a NBT object. Return the new NBT object."
ItemStack,func_1085_a,*,*,splitStack,"Remove the argument from the stack size. Return a new stack object with argument size."
EntityList,func_1084_a,*,*,createEntity,"create a new instance of an entity by using an entityID"
GuiButton,func_559_a,*,*,mouseReleased,"Fired when the mouse button is released. Equivalent of MouseListener.mouseReleased(MouseEvent e)."
GuiButton,func_558_a,*,*,getHoverState,"Returns 0 if the button is disabled, 1 if the mouse is NOT hovering over this button and 2 if it IS hovering over this button."
EntityList,func_1081_a,*,*,createEntityFromNBT,"create a new instance of an entity from NBT store"
EntityList,func_1080_a,*,*,addMapping,"adds a mapping between Entity classes and both a string representation and an ID"
EntityPlayerSP,func_4052_a,*,*,displayGUIEditSign,"Displays the GUI for editing a sign. Args: tileEntitySign"
World,func_612_i,*,*,onBlockHit,"Called whenever a block gets hit. Args: x, y, z, side"
World,func_613_a,*,*,addWorldAccess,"Adds a IWorldAccess to the list of worldAccesses"
Frustrum,func_342_a,*,*,isBoundingBoxInFrustum,"Returns true if the bounding box is inside all 6 clipping planes, otherwise returns false."
World,func_611_g,*,*,notifyBlocksOfNeighborChange,"Notifies neighboring blocks that this specified block changed  Args: x, y, z, blockID"
Render,func_151_a,*,*,loadTexture,"loads the specified texture"
Frustrum,func_343_a,*,*,setPosition,"*"
NoiseGeneratorPerlin,func_803_a,*,*,grad,"*"
NoiseGeneratorPerlin,func_802_a,*,*,generateNoise,"*"
NoiseGeneratorOctaves,func_807_a,*,*,generateNoiseOctaves,"*"
NoiseGeneratorPerlin,func_804_b,*,*,lerp,"*"
NBTBase,func_739_a,*,*,createTagOfType,"Creates and returns a new tag of the specified type, or null if invalid."
NBTBase,func_738_a,*,*,writeTag,"Writes the specified tag to the given DataOutput, writing the type byte, the UTF string key and then calling the tag to write its data."
NBTTagFloat,func_735_a,*,*,writeTagContents,"Write the actual data contents of the tag, implemented in NBT extension classes"
NBTBase,func_734_b,*,*,readTag,"Reads and returns a tag from the given DataInput, or the End tag if no tag could be read."
NBTBase,func_737_b,*,*,getKey,"Gets the key corresponding to the tag, or an empty string if none set."
NBTTagFloat,func_736_a,*,*,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes"
NBTBase,func_731_b,*,*,getTagName,"Returns the string name of a tag with the specified type, or 'UNKNOWN' if invalid."
NBTTagFloat,func_733_a,*,*,getType,"Gets the type byte for the tag."
NBTBase,func_732_a,*,*,setKey,"Sets the key for this tag and returns this for convenience."
RenderGlobal,func_937_b,*,*,markBlockRangeNeedsUpdate,"Marks the blocks as needing an update with the renderer. Args: minX, minY, minZ, maxX, maxY, maxZ"
RenderGlobal,func_936_e,*,*,updateAllRenderers,"Setups all the renderers to get updated."
RenderGlobal,func_935_a,*,*,doNothingWithTileEntity,"In all implementations, this method does nothing."
RenderGlobal,func_933_a,*,*,playRecord,"Plays the specified record. Arg: recordName, x, y, z"
TileEntitySignRenderer,func_932_a,*,*,renderTileEntitySignAt,"*"
TileEntityMobSpawnerRenderer,func_930_a,*,*,renderTileEntityAt,"*"
RenderGlobal,func_939_a,*,*,spawnParticle,"Spawns a particle. Arg: particleType, x, y, z, velX, velY, velZ"
RenderGlobal,func_938_b,*,*,releaseEntitySkin,"Decrement the reference counter for this entity's skin image data"
GuiUnused,func_6448_a,*,*,initGui,"Adds the buttons (and other controls) to the screen in question."
GuiScreen,func_6449_h,*,*,onGuiClosed,"Called when the screen is unloaded. Used to disable keyboard repeat events"
GuiScreen,func_6447_a,*,*,setWorldAndResolution,"Causes the screen to lay out its subcomponents again. This is the equivalent of the Java call Container.validate()"
Gui,func_550_b,*,*,drawTexturedModalRect,"Draws a textured rectangle at the stored z-value."
GuiIngame,func_552_a,*,*,addChatMessage,"Adds a chat message to the list of chat messages. Args: msg"
RenderEngine,func_1075_a,*,*,obtainImageData,"Return a ThreadDownloadImageData instance for the given URL.  If it does not already exist, it is created and uses the passed ImageBuffer.  If it does, its reference count is incremented."
EntityLiving,func_417_b,*,*,updateRotation,"Arguments: current rotation, intended rotation, max increment."
EntityRenderer,func_4138_g,*,*,orientCamera,"sets up player's eye (or camera in third person mode)"
EntityRenderer,func_4139_a,*,*,setupCameraTransform,"sets up projection, view effects, camera position/rotation"
EntityRenderer,func_4134_c,*,*,renderWorld,"*"
EntityRenderer,func_4137_h,*,*,updateFogColor,"calculates fog and calls glClearColor"
Material,func_4130_f,*,*,setBurning,"Set the canBurn bool to True and return the current object."
ItemRenderer,func_4132_a,*,*,renderItem,"Renders the item stack for being in an entity's hand Args: itemStack"
ItemRenderer,func_4133_a,*,*,renderItemInFirstPerson,"Renders the active item in the player's hand when in first person mode. Args: partialTickTime"
GuiScreen,func_574_c,*,*,getClipboardString,"Returns a string stored in the system clipboard."
DataWatcher,func_21127_a,*,*,writeWatchableObjects,"*"
ItemStack,func_1091_a,*,*,getItem,"Returns the object corresponding to the stack."
DataWatcher,func_21125_a,*,*,writeObjectsInListToStream,"writes every object in passed list to dataoutputstream, terminated by 0x7F"
DataWatcher,func_21124_a,*,*,addObject,"adds a new object to dataWatcher to watch, to update an already existing object see updateObject. Arguments: data Value Id, Object to add"
ItemStack,func_1094_d,*,*,getMaxDamage,"Returns the max damage an item in the stack can take."
ItemStack,func_1095_a,*,*,getDamageVsEntity,"Returns the damage against a given entity."
ItemStack,func_1096_b,*,*,readFromNBT,"Read the stack fields from a NBT object."
ItemStack,func_1099_b,*,*,canHarvestBlock,"Checks if the itemStack object can harvest a specified block"
DataWatcher,func_21129_b,*,*,updateObject,"updates an already existing object"
DataWatcher,func_21128_a,*,*,writeWatchableObject,"*"
BlockFence,func_230_a,*,*,getCollidingBoundingBoxes,"Adds to the supplied array any colliding bounding boxes with the passed in bounding box. Args: world, x, y, z, axisAlignedBB, arrayList"
World,func_634_a,*,*,setBlock,"Sets the block to the specified blockID at the block coordinates Args x, y, z, blockID"
BlockLeaves,func_232_a,*,*,getBlockTextureFromSideAndMetadata,"From the specified side and block metadata retrieves the blocks texture. Args: side, metadata"
BlockRedstoneOre,func_233_b,*,*,onBlockClicked,"Called when the block is clicked by a player. Args: x, y, z, entityPlayer"
BlockPortal,func_234_g,*,*,getRenderBlockPass,"Returns which pass should this block be rendered on. 0 for solids and 1 for alpha"
BlockPressurePlate,func_235_e,*,*,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
GuiContainer,func_588_a,*,*,getSlotAtPosition,"Returns the slot at the given coordinates or null if there is none."
EntityPlayerSP,func_21092_a,*,*,displayGUIDispenser,"Displays the dipsenser GUI for the passed in dispenser entity. Args: TileEntityDispenser"
BlockPortal,func_238_a,*,*,setBlockBoundsBasedOnState,"Updates the blocks bounds based on its current state. Args: world, x, y, z"
GuiDispenser,func_587_j,*,*,drawGuiContainerForegroundLayer,"Draw the foreground layer for the GuiContainer (everythin in front of the items)"
GuiDeleteWorld,func_584_c,*,*,selectWorld,"Gets the selected world."
GuiDeleteWorld,func_585_j,*,*,initGui2,"Adds the 'delete world' and 'cancel' buttons to the screen"
GuiConnecting,func_582_a,*,*,setNetClientHandler,"Sets the NetClientHandler."
GuiUnused,func_580_a,*,*,keyTyped,"Fired when a key is typed. This is the equivalent of KeyListener.keyTyped(KeyEvent e)."
GuiConnecting,func_581_a,*,*,isCancelled,"Returns true if the connection attempt has been cancelled, false otherwise."
Packet7,func_322_a,*,*,writePacketData,"Abstract. Writes the raw packet data to the data stream."
Item,func_21013_d,*,*,setMaxDamage,"set max damage of an Item"
ItemCloth,func_21011_b,*,*,getItemNameIS,"*"
TileEntityNote,func_21094_a,*,*,triggerNote,"plays the stored note"
Item,func_21017_a,*,*,setContainerItem,"*"
Item,func_21016_h,*,*,getContainerItem,"*"
Item,func_21015_a,*,*,setHasSubtypes,"*"
NetClientHandler,func_837_a,*,*,handleFlying,"*"
NetClientHandler,func_834_a,*,*,handleCollect,"*"
NetClientHandler,func_835_a,*,*,handleVehicleSpawn,"*"
NetClientHandler,func_832_a,*,*,handlePickupSpawn,"*"
NetClientHandler,func_833_a,*,*,handleMapChunk,"*"
NetClientHandler,func_838_a,*,*,handleHandshake,"*"
NetClientHandler,func_839_a,*,*,handleDestroyEntity,"*"
ScaledResolution,func_902_b,*,*,getScaledHeight,"*"
ScaledResolution,func_903_a,*,*,getScaledWidth,"*"
NextTickListEntry,func_900_a,*,*,setScheduledTime,"Sets the scheduled time for this tick entry"
Timer,func_904_a,*,*,updateTimer,"Updates all fields of the Timer using the current time"
PlayerController,func_6471_a,*,*,sendUseItem,"Notifies the server of things like consuming food, etc..."
PlayerController,func_6470_c,*,*,sendBlockRemoving,"Notifies the server of your progress in removing a block"
WorldProviderHell,func_6477_d,*,*,canRespawnHere,"True if the player can respawn in this dimension (true = overworld, false = nether)."
PlayerController,func_6476_a,*,*,flipPlayer,"Flips the player around. Args: player"
PlayerController,func_6474_c,*,*,updateController,"*"
Minecraft,func_6271_a,*,*,startGame,"Starts the game: initializes the canvas, the title, the settings, etcetera."
Minecraft,func_6270_h,*,*,toggleFullscreen,"Toggles fullscreen mode."
Minecraft,func_6272_a,*,*,displayGuiScreen,"Sets the argument GuiScreen as the main (topmost visible) screen."
BlockRedstoneOre,func_250_a,*,*,blockActivated,"Called upon block activation (left or right click on the block.). The three integers represent x,y,z of the block."
Item,func_21009_c,*,*,setMaxStackSize,"*"
EntityGhast,func_6389_d,*,*,getLivingSound,"Returns the sound this mob makes while it's alive."
TexturePackCustom,func_6492_b,*,*,truncateString,"Truncates the specified string to 34 characters in length and returns it."
ClippingHelperImplementation,func_1153_b,*,*,init,"*"
ClippingHelper,func_1152_a,*,*,isBoxInFrustum,"Returns true if the box is inside all 6 clipping planes, otherwise returns false."
ClippingHelperImplementation,func_1155_a,*,*,getInstance,"Initialises the ClippingHelper object then returns an instance of it."
ClippingHelperImplementation,func_1154_a,*,*,normalize,"Normalize the frustum."
RenderHelper,func_1159_a,*,*,disableStandardItemLighting,"Disables the OpenGL lighting properties enabled by enableStandardItemLighting"
RenderHelper,func_1158_b,*,*,enableStandardItemLighting,"Sets the OpenGL lighting properties to the values used when rendering blocks as items"
Minecraft,func_6268_a,*,*,installResource,"Installs a resource. Currently only sounds are download so this method just adds them to the SoundManager."
BlockCactus,func_223_g,*,*,canBlockStay,"Can this block stay at this position.  Similar to canPlaceBlockAt except gets checked often with plants."
GuiContainer,func_590_a,*,*,drawSlotInventory,"Draws an inventory slot"
BlockPortal,func_221_d,*,*,getCollisionBoundingBoxFromPool,"Returns a bounding box from the pool of bounding boxes (this means this box can change after the pool has been cleared to be reused)"
BlockSnow,func_220_a_,*,*,harvestBlock,"Called when the player destroys a block with an item that can harvest it"
LoadingScreenRenderer,func_595_d,*,*,displayLoadingString,"Displays a string on the loading screen supposed to indicate what is being done currently."
BlockPortal,func_226_a,*,*,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, neighbor blockID"
LoadingScreenRenderer,func_596_a,*,*,printText,"*"
ChunkCache,func_599_f,*,*,getBlockMaterial,"Returns the block's material."
ChunkCache,func_598_c,*,*,getLightBrightness,"Returns how bright the block is shown as which is the block's light value looked up in a lookup table (light values aren't linear for brihgtness). Args: x, y, z"
BlockPortal,func_229_a,*,*,quantityDropped,"Returns the quantity of items to drop on block destruction."
BlockPressurePlate,func_228_c,*,*,isIndirectlyPoweringTo,"Is this block indirectly powering the block on the specified side"
EntityWaterMob,func_21067_c_,*,*,canBreatheUnderwater,"*"
Entity,func_21061_O,*,*,getDataWatcher,"*"
NetClientHandler,func_829_a,*,*,handleEntityTeleport,"*"
NetClientHandler,func_828_a,*,*,handleMobSpawn,"*"
EnumToolMaterial,func_21205_c,*,*,getDamageVsEntity,"Damage versus entities."
FurnaceRecipes,func_21200_a,*,*,smelting,"Used to call methods addSmelting and getSmeltingResult."
NetHandler,func_821_a,*,*,handleBlockDig,"*"
NetClientHandler,func_820_a,*,*,handleNamedEntitySpawn,"*"
NetClientHandler,func_823_a,*,*,handleErrorMessage,"*"
NetClientHandler,func_822_a,*,*,handleBlockChange,"*"
NetClientHandler,func_825_a,*,*,handleArmAnimation,"*"
NetClientHandler,func_824_a,*,*,handleMultiBlockChange,"*"
EnumToolMaterial,func_21208_d,*,*,getHarvestLevel,"The level of material this tool can harvest (3 = DIAMOND, 2 = IRON, 1 = STONE, 0 = IRON/GOLD)"
NetClientHandler,func_826_a,*,*,handlePreChunk,"*"
ChunkProviderGenerate,func_4062_a,*,*,replaceBlocksForBiome,"Replaces the stone that was placed in with blocks that match the biome"
TileEntityNote,func_21095_a,*,*,changePitch,"change pitch by -> (currentPitch + 1) % 25"
EntityRenderer,func_917_f,*,*,setupViewBobbing,"Setups all the GL settings for view bobbing. Args: partialTickTime"
EntityRenderer,func_916_c,*,*,renderFancyGraphics,"*"
EntityRenderer,func_911_a,*,*,updateRenderer,"Updates the entity renderer"
EntityRenderer,func_910_a,*,*,getMouseOver,"Finds what block or object the mouse is over at the specified partial tick time. Args: partialTickTime"
ModelZombie,func_863_a,*,*,setRotationAngles,"Sets the models various rotation angles."
PlayerController,func_6467_a,*,*,setPartialTime,"*"
PlayerController,func_6469_d,*,*,shouldDrawHUD,"*"
Minecraft,func_6263_a,*,*,changeWorld2,"Changes the world with given message, no player."
Minecraft,func_6260_j,*,*,isMultiplayerWorld,"Checks if the current world is a multiplayer world, returns true if it is, false otherwise."
Minecraft,func_6261_a,*,*,changeWorld1,"Changes the world, no message, no player."
Minecraft,func_6266_c,*,*,shutdownMinecraftApplet,"Shuts down the minecraft applet by stopping the resource downloads, and clearing up GL stuff; called when the application (or web page) is exited."
Minecraft,func_6267_r,*,*,getOs,"*"
Minecraft,func_6264_a,*,*,getAppDir,"gets the working dir (OS specific) for the specific application (which is always minecraft)"
Minecraft,func_6265_t,*,*,clickMiddleMouseButton,"Called when the middle mouse button gets clicked"
EntityGhast,func_6394_f_,*,*,getHurtSound,"Returns the sound this mob makes when it is hurt."
EntityGhast,func_6393_h,*,*,getSoundVolume,"Returns the volume for the sounds this mob makes."
EntityGhast,func_6390_f,*,*,getDeathSound,"Returns the sound this mob makes on death."
EntityGhast,func_6391_i,*,*,getMaxSpawnedInChunk,"Will return how many at most can spawn in a chunk at once."
TexturePackBase,func_6480_b,*,*,closeTexturePackFile,"Closes the zipfile associated to this texture pack. Does nothing for the default texture pack."
EntityPlayerSP,func_9372_a_,*,*,setHealth,"Updates health locally."
EntityClientPlayerMP,func_9375_Q,*,*,sendInventoryChanged,"Send a inventory changed message to the server if the current inventory has been modified."
CompressedStreamTools,func_1143_a,*,*,writeGzippedCompoundToOutputStream,"Write the compound, gzipped, to the outputstream."
BlockRedstoneTorch,func_20014_h,*,*,isGettingPoweredFromSide,"determines if the block to which the torch is attached to receives power"
Item,func_20010_a,*,*,setIconCoord,"*"
Item,func_20011_a,*,*,setItemName,"set name of item from language file"
Block,func_20012_a,*,*,setBlockName,"set name of block from language file"
Block,func_20013_i,*,*,getBlockName,"*"
Entity,func_9281_M,*,*,setBeenAttacked,"Sets that this entity has been attacked."
EntityBoat,func_9280_g,*,*,performHurtAnimation,"Setups the entity to do the hurt animation. Only used by packets in multiplayer."
EntityLiving,func_9282_a,*,*,handleHealthUpdate,"*"
GuiScreen,func_579_b,*,*,drawBackground,"Draws the background (i is always 0 as of 1.2.2)"
BlockJukeBox,func_216_a,*,*,dropBlockAsItemWithChance,"Drops the block items with a specified chance of dropping the specified items"
BlockPortal,func_217_b,*,*,isOpaqueCube,"Is this block (a) opaque and (b) a full 1m cube?  This determines whether or not to render the shared face of two adjacent blocks and also whether the player can attach torches, redstone wire, etc to this block."
BlockLeaves,func_214_b,*,*,onBlockRemoval,"Called whenever the block is removed."
Block,func_215_a,*,*,setLightValue,"Sets the amount of light emitted by a block from 0.0f to 1.0f (converts internally to 0-15). Returns the object for convenience in constructing."
Block,func_212_i,*,*,unusedMethod,"Only used to fill an unused field"
Block,func_213_a,*,*,setBlockBounds,"Sets the bounds of the block.  minX, minY, minZ, maxX, maxY, maxZ"
BlockLadder,func_210_f,*,*,getRenderType,"The type of render function that is called for this block"
BlockChest,func_211_a,*,*,getBlockTexture,"Retrieves the block texture to use based on the display side. Args: iBlockAccess, x, y, z, side"
BlockChest,func_218_a,*,*,getBlockTextureFromSide,"Returns the block texture based on the side being looked at.  Args: side"
Block,func_219_b,*,*,setResistance,"Sets the the blocks resistance to explosions. Returns the object for convenience in constructing."
World,func_692_l,*,*,removeBlockTileEntity,"Removes the TileEntity for a given block in X,Y,Z coordinates"
World,func_693_a,*,*,setChunkData,"sets the data for a chunk from a map packet"
World,func_690_d,*,*,setBlockWithNotify,"Sets a block and notifies relevant systems with the block change  Args: x, y, z, blockID"
World,func_691_b,*,*,setBlockMetadataWithNotify,"Sets the blocks metadata and if set will then notify blocks that this block changed. Args: x, y, z, metadata"
World,func_697_a,*,*,getCollidingBoundingBoxes,"Returns a list of bounding boxes that collide with aabb excluding the passed in entity's collision. Args: entity, aabb"
World,func_694_a,*,*,spawnParticle,"Spawns a particle.  Args particleName, x, y, z, velX, velY, velZ"
World,func_695_a,*,*,canBlockBePlacedAt,"Returns true if the specified block can be placed at the given coordinates, optionally making sure there are no entities in the way.  Args: blockID, x, y, z, ignoreEntities"
EntitySheep,func_21074_p_,*,*,getFleeceColor,"*"
World,func_699_a,*,*,getBlockLightValue_do,"Gets the light value of a block location. This is the actual function that gets the value and has a bool flag that indicates if its a half step block to get the maximum light value of a direct neighboring block (left, right, forward, back, and up)"
EntitySheep,func_21071_b_,*,*,setFleeceColor,"*"
EntitySheep,func_21073_a,*,*,setSheared,"make a sheep sheared if set to true"
EntityPlayer,func_450_a,*,*,getCurrentPlayerStrVsBlock,"Returns how strong the player is against the specified block at this moment"
EntityPlayerSP,func_452_a,*,*,displayGUIChest,"Displays the GUI for interacting with a chest inventory. Args: chestInventory"
EntityPlayerSP,func_453_a,*,*,displayGUIFurnace,"Displays the furnace GUI for the passed in furnace entity. Args: tileEntityFurnace"
EntityPlayer,func_454_b,*,*,canHarvestBlock,"Checks if the player has the ability to harvest a block (checks current inventory item for a tool if necessary)"
EntityPlayer,func_457_w,*,*,swingItem,"Swings the item the player is holding."
EntityPlayerSP,func_458_k,*,*,resetPlayerKeyState,"Resets the movement key states for the player to not pressed."
World,func_678_c,*,*,releaseEntitySkin,"Decrement the reference counter for this entity's skin image data"
World,func_670_a,*,*,playRecord,"Plays a record at the specified coordinates of the specified name. Args: recordName, x, y, z"
World,func_671_a,*,*,calculateSkylightSubtracted,"Returns the amount of skylight subtracted for the current time"
World,func_672_b,*,*,removeWorldAccess,"Removes a worldAccess from the worldAccesses object"
World,func_674_a,*,*,entityJoinedWorld,"Called when an entity is spawned in the world. This includes players."
World,func_677_m,*,*,randomDisplayUpdates,"Randomly will call the random display update on a 1000 blocks within 16 units of the specified position. Args: x, y, z"
FontRenderer,func_873_b,*,*,drawString,"Draws the specified string."
Packet7,func_327_a,*,*,readPacketData,"Abstract. Reads the raw packet data from the data stream."
FontRenderer,func_872_a,*,*,renderString,"The actual rendering takes place here."
FontRenderer,func_871_a,*,*,getStringWidth,"Returns the width of this string. Equivalent of FontMetrics.stringWidth(String s)."
World,func_658_i,*,*,getLoadedEntityList,"Accessor for world Loaded Entity List"
World,func_659_b,*,*,getEntitiesWithinAABBExcludingEntity,"Will get all entities within the specified AABB excluding the one passed into it. Args: entityToExclude, aabb"
MaterialLogic,func_878_a,*,*,isSolid,"*"
Material,func_879_d,*,*,getIsLiquid,"Returns if blocks of these materials are liquids."
Minecraft,func_6257_q,*,*,loadScreen,"Displays a new screen."
Minecraft,func_6256_a,*,*,changeWorld,"first argument is the world to change to, second one is a loading message and the third the player itself"
Minecraft,func_6253_a,*,*,startMainThread,"*"
Minecraft,func_6250_c,*,*,checkGLError,"Checks for an OpenGL error. If there is one, prints the error ID and error string."
Minecraft,func_6258_a,*,*,setServer,"*"
RenderLiving,func_4013_a,*,*,setRenderPassModel,"Sets the model to be used in the current render pass (the first render pass is done after the primary model is rendered) Args: model"
MCHashTable,func_1061_a,*,*,addKey,"Adds a key and associated value to this map"
Item,func_4016_e,*,*,setFull3D,"Sets bFull3D to True and return the object."
MCHashTable,func_1062_a,*,*,getSlotIndex,"Computes the index of the slot for the hash and slot count passed in."
TextureFX,func_782_a,*,*,bindImage,"*"
RecipesArmor,func_1148_a,*,*,addRecipes,"Adds the armor recipes to the CraftingManager."
EntityPlayerSP,func_9367_r,*,*,respawnPlayer,"*"
EntityBoat,func_372_f_,*,*,getBoundingBox,"returns the bounding box for this entity"
AxisAlignedBB,func_1177_b,*,*,expand,"Returns a bounding box expanded by the specified vector (if negative numbers are given it will shrink). Args: x, y, z"
AxisAlignedBB,func_1176_c,*,*,isVecInXY,"Checks if the specified vector is within the XY dimensions of the bounding box. Args: Vec3D"
AxisAlignedBB,func_1174_d,*,*,offset,"Offsets the current bounding box by the specified coordinates. Args: x, y, z"
AxisAlignedBB,func_1172_b,*,*,calculateYOffset,"if instance and the argument bounding boxes overlap in the X and Z dimensions, calculate the offset between them in the Y dimension.  return var2 if the bounding boxes do not overlap or if var2 is closer to 0 then the calculated offset.  Otherwise return the calculated offset."
AxisAlignedBB,func_1171_b,*,*,setBB,"Sets the bounding box to the same bounds as the bounding box passed in. Args: axisAlignedBB"
AxisAlignedBB,func_1170_a,*,*,addCoord,"Adds the coordinates to the bounding box extending it if the point lies outside the current ranges. Args: x, y, z"
ItemBlock,func_20009_a,*,*,getItemName,"*"
PathPoint,func_1179_a,*,*,isAssigned,"Returns true if this point has already been assigned to a path"
AxisAlignedBB,func_1178_a,*,*,intersectsWith,"Returns whether the given bounding box intersects with this one. Args: axisAlignedBB"
WorldProviderHell,func_4093_b,*,*,generateLightBrightnessTable,"Creates the light to brightness table"
WorldProviderHell,func_4092_a,*,*,getChunkLoader,"Returns the chunk loader back for the world provider. Args: fileName"
WorldProvider,func_4095_a,*,*,registerWorld,"associate an existing world with a World provider, and setup its lightbrightness table"
WorldProviderHell,func_4094_c,*,*,getChunkProvider,"Returns the chunk provider back for the world provider"
WorldProviderHell,func_4098_a,*,*,registerWorldChunkManager,"creates a new world chunk manager for WorldProvider"
World,func_4078_a,*,*,neighborLightPropagationChanged,"Called when a neighboring block's light value has changed and its propagated light might change this blocks value.  Args: enumSkyBlock, x, y, z, propagatedLight"
WorldChunkManagerHell,func_4071_a,*,*,getTemperatures,"Returns a list of temperatures to use for the specified blocks.  Args: listToReuse, x, y, width, length"
WorldChunkManagerHell,func_4070_a,*,*,loadBlockGeneratorData,"Returns biomes to use for the blocks and loads the other data like temperature and humidity onto the WorldChunkManager Args: oldBiomeList, x, z, width, depth"
ChunkCache,func_4075_a,*,*,getWorldChunkManager,"*"
World,func_4076_b,*,*,setSpawnLocation,"Sets a new spawn location by finding an uncovered block at a random (x,z) location in the chunk."
FurnaceRecipes,func_21198_a,*,*,getSmeltingResult,"Returns the smelting result of an item."
FurnaceRecipes,func_21199_a,*,*,addSmelting,"Adds a smelting recipe."
World,func_684_a,*,*,playSoundEffect,"Play a sound effect. Many many parameters for this function. Not sure what they do, but a classic call is : (double)i + 0.5D, (double)j + 0.5D, (double)k + 0.5D, 'random.door_open', 1.0F, world.rand.nextFloat() * 0.1F + 0.9F with i,j,k position of the block."
World,func_681_h,*,*,scheduleBlockUpdate,"Schedules a specific block to be to ticked by its specified delay. Args: x, y, z, blockID"
World,func_680_f,*,*,markBlocksDirtyVertical,"marks a vertical line of blocks as dirty"
World,func_683_a,*,*,getClosestPlayer,"Gets the closest player to the point within the specified distance (distance can be set to less than 0 to not limit the distance). Args: x, y, z, dist"
World,func_682_a,*,*,handleMaterialAcceleration,"handles the acceleration of an object whilst in water. Not sure if it is used elsewhere."
World,func_689_a,*,*,isMaterialInBB,"*"
World,func_688_b,*,*,setBlockAndMetadataWithNotify,"Sets the block ID and metadata, then notifies neighboring blocks of the change"
EntityPlayerSP,func_443_a_,*,*,onItemPickup,"Called whenever an item is picked up from walking over it. Args: pickedUpEntity, stackSize"
EntitySlime,func_441_c,*,*,setSlimeSize,"*"
EntityPlayer,func_446_a,*,*,joinEntityItemWithWorld,"Joins the passed in entity item with the world. Args: entityItem"
EntityPlayerSP,func_445_l,*,*,displayWorkbenchGUI,"Displays the crafting GUI for a workbench."
EntityPlayer,func_444_a,*,*,dropPlayerItemWithRandomChoice,"Drops an itemstack from the player with a flag that is passed in that can be set to true to instead drop it in a random direction from the player instead of where the player is facing. Args: itemStack, dropRandom"
EntityPlayer,func_449_a,*,*,dropPlayerItem,"Drops an item for a player. Args: itemStack"
EntityPlayer,func_448_u,*,*,destroyCurrentEquippedItem,"Destroys the currently equipped item from the player's inventory."
World,func_669_m,*,*,saveLevel,"Saves the global data associated with this World"
World,func_668_j,*,*,isBlockProvidingPowerTo,"Is this block powering in the specified direction Args: x, y, z, direction"
NetClientHandler,func_849_b,*,*,disconnect,"Disconnects the network connection."
NetClientHandler,func_848_a,*,*,processReadPackets,"Processes the packets that have been read since the last call to this function."
World,func_663_l,*,*,checkSessionLock,"Checks whether the session lock file was modified by another process"
NetClientHandler,func_846_a,*,*,handleUpdateTime,"*"
NetClientHandler,func_845_a,*,*,handleSpawnPosition,"*"
World,func_660_k,*,*,sendQuittingDisconnectingPacket,"If on MP, sends a quitting packet."
NetClientHandler,func_843_a,*,*,handlePlayerInventory,"*"
World,func_666_c,*,*,getHeightValue,"Returns the y coordinate with a block in it at this x, z coordinate"
World,func_665_h,*,*,markBlockNeedsUpdate,"Marks the block as needing an update with the renderer. Args: x, y, z"
World,func_664_b,*,*,setLightValue,"Sets the light value either into the sky map or block map depending on if enumSkyBlock is set to sky or block. Args: enumSkyBlock, x, y, z, lightValue"
BlockPressurePlate,func_209_d,*,*,canProvidePower,"Can this block provide power. Only wire currently seems to have this change based on its state."
